,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
0,0.7989107306505083,3.05619055373909e-05,1614.6659629384553,0.5655028269782149,-0.7715515707830789,0.617929445328359,-0.008895546113165897,0.12768221103845656
1,0.12232474650590486,6.116869819680743e-06,832.4706359538799,0.4658466126176498,-0.09605451148477862,0.547105561861521,-0.015035472428248875,0.02224313135114797
2,0.3840924721764848,3.8547618887845006e-05,2805.001594272792,0.23102564102564116,-0.308740730568525,0.37431400620377,-0.013763467646509264,0.0665621295930462
3,0.40925774021405836,2.1481209715699907e-06,591.1962168872521,0.6299546998867498,-0.013758797692755564,0.6392749244712992,0.014977249747219368,0.027768492726709892
4,0.3617348032909553,2.7535970444197982e-05,2870.7688018375857,0.25893919646398833,-0.2764354886041278,0.39393583264778476,0.01002076921910755,0.08875525722755806
5,0.7357831222043262,9.473335663553118e-05,2704.5076851767158,0.45854646483005734,-0.6966227157066851,0.5176580436096008,-0.006345906192301243,0.10907595151104554
6,0.15161944060407573,2.1100947349199136e-05,669.5399582573518,0.3819718042436038,-0.1815966978757677,0.4967434626227277,-0.013742012102018863,0.051074439329046206
7,0.03301484409864186,1.2146785994491957e-05,2624.47439731701,0.20808131419777398,-0.11259579485164073,0.385921625544267,0.017916187202307143,0.07943420717431127
8,0.446326595542782,4.754586435538655e-06,2410.1513705691573,0.5170084675248396,-0.22032377608738063,0.5633270321361059,-0.010223009441988173,0.057015869889070814
9,0.5391126367433605,1.784391528121631e-05,1925.313617719756,0.4267883755588674,-0.4369570321671752,0.5000326392062144,-0.01722993361496683,0.07987842988271932
10,0.029502737724403483,3.0771325738985285e-05,2874.1578276872488,0.11133969969601132,-0.12214467980447008,0.3095344530302062,-0.005330752450302789,0.05572548388295173
11,0.2661160499235711,2.847658207132781e-05,140.9724652462684,0.5553864550494619,-0.07839630374841655,0.6217948717948718,-0.0019791857813198366,0.031799360293570555
12,0.826451400901443,6.320490847531319e-05,1974.931470245773,0.5447166805734658,-0.9242780661907852,0.5622331340734414,-0.019406588271941416,0.11198321698556801
13,0.3792474778271837,2.0293724620369235e-05,1306.2996846617978,0.3915231880033324,-0.252776599196346,0.475414691943128,0.016711433756805727,0.09190449022202263
14,0.778555674995058,2.5333848772526705e-05,2247.095907831725,0.5329500804303684,-0.7877765141788036,0.5698433056376513,-0.019392451672292088,0.10774487745599359
15,0.49922031241025977,3.250872326911424e-06,2502.1680136233604,0.5909499012390016,-0.18344273607105577,0.6386383843515814,-0.0067598940267117325,0.05589464728295046
16,0.6284558661944749,6.650373920656641e-05,1423.821006186551,0.39234042553191495,-0.5648989806057483,0.4766897167075619,-0.009232241829157273,0.09612478084759069
17,0.47528834089850547,1.5455443188286743e-05,2716.000958774844,0.3681143749624556,-0.3897836392366598,0.457949272137817,-0.008625117065949706,0.08095639119768594
18,0.24230104307814349,1.0764678323704327e-05,1409.034110368855,0.41417811253876824,-0.16081800089354625,0.5058423037997976,0.019899181195343396,0.08377982849747823
19,0.6573730775599127,4.418055352979905e-06,1804.3400954875626,0.6569737371415436,-0.22235821379074516,0.6849690328727966,-0.012637061403508731,0.059356408869659316
20,0.7952301867851475,1.3980037446166295e-05,151.267318296762,0.7924388435878429,-0.09398260373591905,0.7903530895334174,-0.016208130081300842,0.015753244968580993
21,0.6146666437624173,9.563252035043956e-06,320.7250461701845,0.6986013986013986,-0.1064465990674266,0.692079940784604,-0.01572207263413672,0.020052875742006204
22,0.8775365968886567,1.886097569591881e-05,1583.124556317488,0.6925545939129936,-0.7649812157418243,0.6820142136913077,-0.010034437715235933,0.12587229068005867
23,0.10662949701069302,3.353423291940029e-05,2792.482690761158,0.12907993966817488,-0.14329545098775887,0.32531420591595783,-0.004578205896360599,0.05970684643453528
24,0.1813584849303319,1.2476873811610936e-05,368.99450292294677,0.5382699492288534,-0.07460595446584928,0.6061550447993768,0.009460737937559194,0.047170043575666565
25,0.26984746526413683,5.640451962150872e-06,531.552509669065,0.5803677735150152,-0.0469474166046806,0.6324881582613542,0.014264138278234695,0.041637879984208426
